time,x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
2.6,-0.262671653377254,12.2356635620058,-1.79184102548662,5.05413213588881,-0.050563708194597,-0.133355067580159,100,-19.8662269040624,17.5069285412812
2.7,-0.064892289348236,12.1245705679004,-1.90031558104236,4.95024587140566,-0.030483452298571,-0.129676951775497,100,-9.20155759587213,19.5302990521809
2.8,0.138321745601347,12.0044995133872,-2.01292411119431,4.83655377951722,-0.011794812081023,-0.126526515924169,100,-19.6277158045409,21.783887049559
2.9,0.346775460452967,11.875365871387,-2.12966661594248,4.71310989070023,0.005900297701582,-0.123846998527465,-100,-9.00581019219378,23.9656704679088
3,0.546583046384381,11.7476992548495,-2.24054309528687,4.57996849659143,0.022634668344614,-0.121599184517958,63.9846444416381,-20.1719731885559,25.934958297829
3.1,0.741572174335081,11.6189330797104,-2.34826874455988,4.45704257915986,0.038282921968875,-0.119339417804025,100,-13.5989858790082,26.5604595532578
3.2,0.938118691521601,11.4844727461579,-2.45744989853473,4.33900738281701,0.051534755271795,-0.117097814475381,-100,-23.0654902068041,26.7684501901439
3.3,1.12664938365978,11.3528215497997,-2.5607650271058,4.21679341493264,0.062394835600215,-0.114993706019512,100,-16.3265222756613,26.5502885382739
3.4,1.31764877240254,11.2158915823875,-2.66590688257973,4.10496947743937,0.070806683391383,-0.112679869668079,-100,-24.6836063049409,25.7355328906898
3.5,1.50139308552705,11.0829422684899,-2.76518271264988,3.98830146861766,0.076676132374868,-0.110419903660908,100,-19.2424368173652,24.3838156133987
3.6,1.68825477394337,10.9461178946929,-2.86612656966394,3.88201604709766,0.079927340586976,-0.107884588617704,-100,-25.0043816355712,22.1153931127543
